transaction_id,amount,merchant_category,hour,day_of_week,is_weekend,user_age,account_age_days,is_fraud,timestamp,amount_log,amount_bin,hour_bin
txn_003704,163.05,grocery,17,1,0,51,2778,0,2024-11-16 14:16:08.266696,5.1001712594071105,high,afternoon
txn_003705,1081.87,online,1,1,0,33,89,1,2024-11-01 14:16:08.266742,6.987370202861539,extreme,night
txn_003706,56.43,restaurant,16,4,0,19,2708,0,2025-06-11 14:16:08.266777,4.0505668148762055,medium,afternoon
txn_003707,124.21,retail,18,1,0,24,1834,0,2024-12-11 14:16:08.266811,4.8299923276808565,high,afternoon
txn_003708,10.49,restaurant,11,0,0,54,1008,0,2024-08-28 14:16:08.266846,2.4414770918606643,low,morning
txn_003709,92.89,gas_station,6,5,1,45,2134,0,2025-07-09 14:16:08.266923,4.542123884270456,medium,night
txn_003710,5.92,retail,9,5,1,79,2211,0,2025-04-07 14:16:08.266959,1.9344157696295783,very_low,morning
txn_003711,12.4,grocery,19,1,0,21,3075,0,2024-10-10 14:16:08.266994,2.5952547069568657,low,evening
txn_003712,15.89,restaurant,14,6,1,29,349,0,2025-02-14 14:16:08.267030,2.826721730819709,low,afternoon
txn_003713,40.54,grocery,15,1,0,27,2729,0,2025-02-22 14:16:08.267065,3.726656818447966,low,afternoon
txn_003714,139.39,grocery,8,4,0,49,2476,0,2024-11-15 14:16:08.267100,4.944424263983859,high,morning
txn_003715,5.3,gas_station,13,0,0,41,3225,0,2024-11-05 14:16:08.267135,1.840549633397487,very_low,afternoon
txn_003716,9.66,restaurant,10,4,0,43,1618,0,2025-02-28 14:16:08.267175,2.3664984187376983,very_low,morning
txn_003717,59.1,restaurant,14,2,0,61,135,0,2025-04-19 14:16:08.267210,4.096009841541162,medium,afternoon
txn_003718,15.68,online,16,1,0,63,1733,0,2025-04-10 14:16:08.267245,2.8142103969306005,low,afternoon
txn_003719,89.03,grocery,10,3,0,51,2738,0,2024-10-13 14:16:08.267283,4.500142948120385,medium,morning
txn_003720,38.07,grocery,11,0,0,21,2834,0,2024-10-01 14:16:08.267319,3.6653549090669792,low,morning
txn_003721,17.58,online,13,4,0,21,2519,0,2025-06-12 14:16:08.267357,2.922085733385692,low,afternoon
txn_003722,17.26,retail,16,0,0,34,1066,0,2025-03-13 14:16:08.267392,2.9047128751668225,low,afternoon
txn_003723,72.23,grocery,8,3,0,27,2493,0,2024-09-15 14:16:08.267427,4.2936051730729785,medium,morning
txn_003724,49.06,grocery,14,5,1,64,2767,0,2024-09-04 14:16:08.267462,3.913222286003628,low,afternoon
txn_003725,57.96,retail,8,4,0,65,2425,0,2025-01-30 14:16:08.267497,4.076859247881081,medium,morning
txn_003726,65.16,grocery,18,3,0,36,166,0,2024-09-05 14:16:08.267531,4.1920760507154355,medium,afternoon
txn_003727,29.69,grocery,18,6,1,36,598,0,2025-06-26 14:16:08.267576,3.4239368686316447,low,afternoon
txn_003728,119.95,retail,11,1,0,60,1825,0,2025-01-16 14:16:08.267610,4.795377237056036,high,morning
txn_003729,76.38,gas_station,14,4,0,32,3590,0,2024-12-05 14:16:08.267644,4.348728349272367,medium,afternoon
txn_003730,87.91,restaurant,8,4,0,58,985,0,2025-04-27 14:16:08.267678,4.487624622133048,medium,morning
txn_003731,70.05,restaurant,10,2,0,78,3508,0,2025-05-29 14:16:08.267712,4.263383854543109,medium,morning
txn_003732,75.0,grocery,12,4,0,62,794,0,2025-07-02 14:16:08.267746,4.330733340286331,medium,morning
txn_003733,54.01,retail,11,1,0,35,2149,0,2025-03-07 14:16:08.267780,4.007514986887367,medium,morning
txn_003734,138.5,retail,16,3,0,33,1133,0,2025-02-13 14:16:08.267814,4.93806460126142,high,afternoon
txn_003735,30.89,restaurant,16,4,0,27,538,0,2024-08-22 14:16:08.267848,3.4622924810219664,low,afternoon
txn_003736,16.33,grocery,13,3,0,36,871,0,2025-03-01 14:16:08.267885,2.8524391037275145,low,afternoon
txn_003737,35.68,online,13,5,1,24,3107,0,2025-03-14 14:16:08.267926,3.602231647388264,low,afternoon
txn_003738,141.01,retail,20,3,0,78,2984,0,2025-04-11 14:16:08.267960,4.955897477656921,high,evening
txn_003739,55.49,retail,8,5,1,58,1091,0,2025-04-14 14:16:08.267994,4.034063631337171,medium,morning
txn_003740,34.83,retail,14,0,0,77,3579,0,2024-10-23 14:16:08.268032,3.5787855313168624,low,afternoon
txn_003741,117.01,grocery,9,1,0,70,3509,0,2024-09-09 14:16:08.268066,4.770769366637658,high,morning
txn_003742,244.08,online,13,2,0,64,756,0,2024-09-06 14:16:08.268100,5.501584687857454,high,afternoon
txn_003743,20.68,grocery,8,6,1,30,845,0,2024-10-29 14:16:08.268134,3.0763901765714454,low,morning
txn_003744,273.59,restaurant,18,3,0,54,1941,0,2025-05-24 14:16:08.268169,5.615279076064797,high,afternoon
txn_003745,55.86,grocery,19,2,0,32,1445,0,2024-12-21 14:16:08.268203,4.040592106222854,medium,evening
txn_003746,75.35,grocery,17,4,0,74,1531,0,2024-11-02 14:16:08.268237,4.335328031664641,medium,afternoon
txn_003747,43.26,restaurant,7,4,0,72,3641,0,2024-11-02 14:16:08.268271,3.7900813346229034,low,morning
txn_003748,25.15,grocery,15,3,0,63,113,0,2024-11-28 14:16:08.268305,3.263849190510932,low,afternoon
txn_003749,52.4,grocery,18,5,1,32,2389,0,2025-03-16 14:16:08.268339,3.977810745966149,medium,afternoon
txn_003750,25.46,online,11,1,0,74,413,0,2024-11-10 14:16:08.268373,3.2756341586868096,low,morning
txn_003751,144.57,restaurant,16,0,0,22,1489,0,2024-08-25 14:16:08.268407,4.980657070576569,high,afternoon
txn_003752,90.81,gas_station,8,2,0,71,2417,0,2025-01-16 14:16:08.268441,4.519721224155608,medium,morning
txn_003753,17.87,retail,13,1,0,32,468,0,2024-09-28 14:16:08.268479,2.9375733593804587,low,afternoon
txn_003754,59.26,retail,20,4,0,75,2852,0,2025-06-19 14:16:08.268531,4.098668533702155,medium,evening
txn_003755,54.02,retail,17,2,0,53,2106,0,2025-05-29 14:16:08.268580,4.007696755496428,medium,afternoon
txn_003756,94.48,restaurant,20,4,0,60,3175,0,2025-01-01 14:16:08.268614,4.558916801470629,medium,evening
txn_003757,47.23,gas_station,13,0,0,58,2174,0,2025-08-12 14:16:08.268648,3.8759812340808804,low,afternoon
txn_003758,67.96,grocery,7,4,0,66,2784,0,2025-03-28 14:16:08.268682,4.233526626355437,medium,morning
txn_003759,145.5,retail,11,1,0,64,2486,0,2024-11-22 14:16:08.268716,4.987025428457122,high,morning
txn_003760,250.64,retail,7,0,0,29,3525,0,2025-06-27 14:16:08.268750,5.527999494701829,high,morning
txn_003761,29.97,grocery,19,3,0,73,595,0,2024-11-22 14:16:08.268784,3.4330189939851112,low,evening
txn_003762,5.3,grocery,7,0,0,36,1074,0,2025-04-11 14:16:08.268818,1.840549633397487,very_low,morning
txn_003763,13.45,restaurant,20,0,0,42,3193,0,2024-12-27 14:16:08.268852,2.670694414558441,low,evening
txn_003764,142.98,online,7,1,0,30,977,0,2024-10-02 14:16:08.268889,4.969674401041157,high,morning
txn_003765,56.72,restaurant,20,1,0,29,1385,0,2024-11-06 14:16:08.268931,4.05560373390567,medium,evening
txn_003766,35.5,grocery,19,1,0,20,3426,0,2025-06-30 14:16:08.268965,3.597312260588446,low,evening
txn_003767,40.5,grocery,11,6,1,56,1261,0,2025-06-14 14:16:08.268999,3.7256934272366524,low,morning
txn_003768,30.06,restaurant,15,2,0,28,3008,0,2025-01-18 14:16:08.269033,3.435920817720541,low,afternoon
txn_003769,12.3,retail,17,3,0,31,2656,0,2024-08-22 14:16:08.269067,2.5877640352277083,low,afternoon
txn_003770,131.49,restaurant,6,6,1,21,3036,0,2024-09-03 14:16:08.269102,4.886507170880032,high,night
txn_003771,44.42,restaurant,15,6,1,34,1326,0,2024-09-22 14:16:08.269136,3.8159525366774125,low,afternoon
txn_003772,12.2,retail,19,1,0,58,3456,0,2024-12-18 14:16:08.269172,2.580216829592325,low,evening
txn_003773,41.0,retail,9,1,0,25,3504,0,2024-12-22 14:16:08.269207,3.7376696182833684,low,morning
txn_003774,20.32,grocery,16,3,0,36,3360,0,2025-04-05 14:16:08.269241,3.0596455992976437,low,afternoon
txn_003775,25.39,gas_station,7,5,1,50,2069,0,2024-12-06 14:16:08.269278,3.2729851505152325,low,morning
txn_003776,36.3,grocery,12,3,0,57,2346,0,2024-09-30 14:16:08.269312,3.6189933266497696,low,morning
txn_003777,27.44,grocery,13,0,0,57,1425,0,2025-03-11 14:16:08.269356,3.34779660493504,low,afternoon
txn_003778,5.71,grocery,17,2,0,55,1182,0,2025-02-16 14:16:08.269392,1.9035989509835904,very_low,afternoon
txn_003779,46.79,grocery,16,3,0,26,990,0,2025-01-08 14:16:08.269443,3.866816412590067,low,afternoon
txn_003780,25.98,online,13,4,0,71,695,0,2025-06-01 14:16:08.269488,3.2950958507796098,low,afternoon
txn_003781,134.73,retail,8,0,0,45,2601,0,2025-04-05 14:16:08.269522,4.910667618309874,high,morning
txn_003782,21.44,restaurant,18,5,1,72,2585,0,2025-03-05 14:16:08.269556,3.110845080654496,low,afternoon
txn_003783,9.28,grocery,7,5,1,20,3107,0,2025-02-11 14:16:08.269606,2.330200260027019,very_low,morning
txn_003784,25.22,online,0,5,1,39,174,1,2025-02-04 14:16:08.269663,3.2665224783355535,low,
txn_003785,48.65,restaurant,21,0,0,43,3602,0,2025-03-05 14:16:08.269697,3.9049983904911816,low,evening
txn_003786,14.82,restaurant,9,5,1,38,2393,0,2025-05-24 14:16:08.269731,2.761274962339508,low,morning
txn_003787,39.06,grocery,8,5,1,50,3251,0,2025-06-03 14:16:08.269765,3.6903783302376723,low,morning
txn_003788,28.88,online,7,0,0,47,417,0,2024-10-27 14:16:08.269799,3.3971893602646164,low,morning
txn_003789,65.09,online,19,5,1,51,991,0,2024-10-29 14:16:08.269833,4.191017449482361,medium,evening
txn_003790,35.59,retail,20,3,0,36,1950,0,2024-08-24 14:16:08.269883,3.5997749790311153,low,evening
txn_003791,125.51,grocery,7,1,0,50,2603,0,2025-03-15 14:16:08.269961,4.840321356426578,high,morning
txn_003792,72.54,retail,18,2,0,34,3468,0,2025-06-09 14:16:08.269997,4.297829475873126,medium,afternoon
txn_003793,51.84,restaurant,17,6,1,70,3239,0,2025-05-11 14:16:08.270032,3.9672684796541247,medium,afternoon
txn_003794,34.45,retail,10,1,0,47,1733,0,2025-06-21 14:16:08.270072,3.5681232529781366,low,morning
txn_003795,17.25,grocery,16,5,1,40,745,0,2024-09-23 14:16:08.270108,2.9041650800285006,low,afternoon
txn_003796,182.96,gas_station,21,0,0,27,2170,0,2025-07-20 14:16:08.270143,5.214718342671723,high,evening
txn_003797,27.73,grocery,16,0,0,30,1908,0,2025-01-26 14:16:08.270178,3.3579418729911983,low,afternoon
txn_003798,24.76,grocery,8,0,0,45,2711,0,2024-10-04 14:16:08.270213,3.248822901236153,low,morning
txn_003799,6.16,online,19,5,1,57,1506,0,2025-02-13 14:16:08.270248,1.9685099809725544,very_low,evening
txn_003800,18.35,restaurant,21,4,0,58,2446,0,2024-12-18 14:16:08.270283,2.962692419475791,low,evening
txn_003801,18.48,restaurant,16,3,0,76,2827,0,2024-10-05 14:16:08.270318,2.969388298214389,low,afternoon
txn_003802,655.66,grocery,11,5,1,61,667,0,2025-02-24 14:16:08.270354,6.487166380728126,very_high,morning
txn_003803,112.17,gas_station,18,4,0,76,2400,0,2025-05-14 14:16:08.270389,4.72889111297785,high,afternoon
txn_003804,90.43,online,18,2,0,49,2382,0,2024-08-29 14:16:08.270427,4.515573652176335,medium,afternoon
txn_003805,83.09,restaurant,9,1,0,66,912,0,2025-01-05 14:16:08.270463,4.431887653844806,medium,morning
txn_003806,79.37,online,17,1,0,55,2157,0,2025-08-17 14:16:08.270501,4.386640972224627,medium,afternoon
txn_003807,69.09,restaurant,6,0,0,28,1055,0,2025-07-28 14:16:08.270537,4.249780130512233,medium,night
txn_003808,19.01,restaurant,10,6,1,33,723,0,2025-08-04 14:16:08.270572,2.996232148595642,low,morning
txn_003809,20.29,restaurant,18,6,1,21,2704,0,2024-09-05 14:16:08.270606,3.058237478905388,low,afternoon
txn_003810,31.36,gas_station,14,1,0,71,1851,0,2025-02-26 14:16:08.270641,3.4769230921902907,low,afternoon
txn_003811,13.24,gas_station,7,2,0,58,3139,0,2025-08-02 14:16:08.270676,2.65605490598383,low,morning
txn_003812,428.31,retail,20,5,1,39,3340,0,2024-10-22 14:16:08.270721,6.062179268693206,high,evening
txn_003813,168.09,restaurant,16,1,0,76,1625,0,2024-08-31 14:16:08.270755,5.130431117550338,high,afternoon
txn_003814,38.66,restaurant,15,2,0,41,902,0,2024-09-20 14:16:08.270793,3.68034312309165,low,afternoon
txn_003815,16.76,grocery,14,6,1,74,3131,0,2025-02-01 14:16:08.270827,2.876948737564024,low,afternoon
txn_003816,23.8,online,11,6,1,71,2051,0,2025-02-22 14:16:08.270861,3.2108436531709366,low,morning
txn_003817,93.88,restaurant,8,2,0,54,2906,0,2025-08-10 14:16:08.270922,4.552612935249416,medium,morning
txn_003818,18.36,grocery,13,6,1,25,3347,0,2025-04-30 14:16:08.270958,2.963209081848431,low,afternoon
txn_003819,7.54,restaurant,13,4,0,49,2831,0,2025-01-27 14:16:08.270993,2.1447610078004784,very_low,afternoon
txn_003820,33.13,restaurant,11,5,1,49,3351,0,2024-12-06 14:16:08.271028,3.530176762918616,low,morning
txn_003821,33.86,online,19,0,0,21,1516,0,2025-03-10 14:16:08.271074,3.551340040091875,low,evening
txn_003822,17.92,grocery,14,3,0,47,1651,0,2025-05-17 14:16:08.271107,2.9402195636237325,low,afternoon
txn_003823,19.14,restaurant,9,4,0,54,929,0,2025-06-20 14:16:08.271141,3.0027078872904163,low,morning
txn_003824,24.9,gas_station,13,4,0,18,1072,0,2025-05-20 14:16:08.271175,3.254242968705492,low,afternoon
txn_003825,4.49,online,6,5,1,71,1907,0,2024-11-16 14:16:08.271209,1.7029282555214393,very_low,night
txn_003826,40.31,gas_station,14,3,0,54,2400,0,2024-10-26 14:16:08.271242,3.721104601408673,low,afternoon
txn_003827,9.09,gas_station,12,4,0,52,296,0,2025-01-20 14:16:08.271276,2.3115448343655176,very_low,morning
txn_003828,34.25,gas_station,16,4,0,45,172,0,2025-06-30 14:16:08.271310,3.5624655292582776,low,afternoon
txn_003829,433.93,gas_station,2,3,0,39,176,1,2025-02-18 14:16:08.271355,6.0751850985995155,high,night
txn_003830,5.36,online,18,2,0,76,3109,0,2025-06-16 14:16:08.271389,1.8500283773520307,very_low,afternoon
txn_003831,26.34,grocery,21,6,1,42,1106,0,2024-09-19 14:16:08.271423,3.3083508312958037,low,evening
txn_003832,73.65,retail,17,6,1,30,2760,0,2025-01-13 14:16:08.271456,4.312810523985199,medium,afternoon
txn_003833,29.3,restaurant,16,2,0,64,450,0,2025-01-08 14:16:08.271494,3.4111477125153233,low,afternoon
txn_003834,33.33,retail,11,3,0,33,1291,0,2024-09-28 14:16:08.271528,3.5360196074696004,low,morning
txn_003835,45.19,gas_station,19,4,0,49,1066,0,2024-10-01 14:16:08.271561,3.832763324442514,low,evening
txn_003836,15.92,restaurant,16,1,0,49,3530,0,2024-11-21 14:16:08.271598,2.8284963541780774,low,afternoon
txn_003837,13.36,grocery,9,4,0,22,2053,0,2025-03-14 14:16:08.271633,2.664446563620078,low,morning
txn_003838,153.88,restaurant,11,3,0,18,1782,0,2025-06-25 14:16:08.271666,5.042650623528266,high,morning
txn_003839,31.63,grocery,11,4,0,67,604,0,2024-12-24 14:16:08.271700,3.4852321106052293,low,morning
txn_003840,6.27,grocery,8,6,1,32,2350,0,2025-08-17 14:16:08.271734,1.9837562915454279,very_low,morning
txn_003841,21.78,gas_station,16,2,0,31,1604,0,2025-07-11 14:16:08.271768,3.125882958019036,low,afternoon
txn_003842,36.54,grocery,18,2,0,68,1010,0,2025-03-22 14:16:08.271802,3.6254070311583626,low,afternoon
txn_003843,4.44,restaurant,10,4,0,58,2913,0,2025-07-06 14:16:08.271835,1.6937790608678513,very_low,morning
txn_003844,24.34,restaurant,9,6,1,26,3031,0,2025-04-13 14:16:08.271869,3.232384174892993,low,morning
txn_003845,66.29,online,14,0,0,21,462,0,2025-07-05 14:16:08.271909,4.209011637200227,medium,afternoon
txn_003846,276.97,grocery,11,3,0,52,3290,0,2025-08-17 14:16:08.271944,5.627513194198474,high,morning
txn_003847,24.71,retail,6,2,0,21,2503,0,2025-04-17 14:16:08.271977,3.246880021277798,low,night
txn_003848,15.5,restaurant,10,1,0,39,1793,0,2025-02-24 14:16:08.272014,2.803360380906535,low,morning
txn_003849,33.49,gas_station,17,5,1,72,1847,0,2025-02-13 14:16:08.272049,3.5406694269487495,low,afternoon
txn_003850,29.35,online,11,2,0,79,912,0,2025-07-23 14:16:08.272082,3.4127965175055075,low,morning
txn_003851,43.78,retail,20,5,1,55,1181,0,2024-10-11 14:16:08.272116,3.8017616111706087,low,evening
txn_003852,20.29,retail,16,1,0,61,2190,0,2025-08-03 14:16:08.272149,3.058237478905388,low,afternoon
txn_003853,44.28,retail,14,4,0,68,1244,0,2025-03-12 14:16:08.272186,3.8128654338949275,low,afternoon
txn_003854,12.12,grocery,18,3,0,63,1361,0,2025-03-18 14:16:08.272220,2.574137783515943,low,afternoon
txn_003855,17.23,gas_station,15,3,0,34,518,0,2025-06-15 14:16:08.272254,2.9030685886905716,low,afternoon
txn_003856,58.68,restaurant,10,5,1,31,1964,0,2024-11-23 14:16:08.272287,4.088996955895506,medium,morning
txn_003857,167.05,restaurant,20,6,1,29,326,0,2024-11-20 14:16:08.272321,5.124261554171115,high,evening
txn_003858,22.06,online,9,6,1,26,3378,0,2024-12-01 14:16:08.272355,3.138099514840913,low,morning
txn_003859,27.48,grocery,18,1,0,62,1347,0,2025-01-31 14:16:08.272388,3.349202086543775,low,afternoon
txn_003860,16.16,retail,15,4,0,30,1347,0,2024-10-15 14:16:08.272422,2.8425810940598164,low,afternoon
txn_003861,29.54,retail,8,2,0,65,1798,0,2025-01-15 14:16:08.272455,3.4190372997904865,low,morning
txn_003862,14.74,online,17,5,1,56,111,0,2025-01-17 14:16:08.272489,2.756205242989257,low,afternoon
txn_003863,61.72,gas_station,21,6,1,67,623,0,2025-02-11 14:16:08.272523,4.138680376042152,medium,evening
txn_003864,77.89,retail,16,6,1,28,985,0,2025-06-07 14:16:08.272557,4.368054477106998,medium,afternoon
txn_003865,125.68,restaurant,13,3,0,47,1050,0,2024-09-01 14:16:08.272590,4.841664221670439,high,afternoon
txn_003866,21.52,retail,12,4,0,72,1470,0,2025-06-20 14:16:08.272624,3.1144038032714896,low,morning
txn_003867,9.41,grocery,17,4,0,33,489,0,2024-09-05 14:16:08.272658,2.3427668826268775,very_low,afternoon
txn_003868,12.68,restaurant,10,0,0,27,2932,0,2025-03-05 14:16:08.272695,2.615934912194404,low,morning
txn_003869,7.53,gas_station,7,3,0,26,1742,0,2025-02-15 14:16:08.272728,2.143589361503588,very_low,morning
txn_003870,40.93,retail,12,4,0,68,1089,0,2024-09-05 14:16:08.272762,3.7360015611826713,low,morning
txn_003871,34.26,restaurant,19,0,0,47,2744,0,2024-10-30 14:16:08.272795,3.562749176969724,low,evening
txn_003872,37.65,online,23,5,1,38,9,1,2024-12-26 14:16:08.272845,3.654546775033431,low,evening
txn_003873,33.29,grocery,11,4,0,68,787,0,2025-07-15 14:16:08.272888,3.534853766474829,low,morning
txn_003874,934.1,online,2,0,0,19,75,1,2024-09-15 14:16:08.272955,6.8406534754414015,very_high,night
txn_003875,26.09,grocery,15,6,1,38,1998,0,2025-02-04 14:16:08.272989,3.2991646560970036,low,afternoon
txn_003876,27.79,grocery,12,0,0,39,2761,0,2024-09-20 14:16:08.273022,3.3600281046240843,low,morning
txn_003877,220.58,retail,8,5,1,49,2720,0,2024-09-05 14:16:08.273072,5.400783698092527,high,morning
txn_003878,4.73,restaurant,11,6,1,64,2375,0,2024-08-22 14:16:08.273106,1.7457155307266483,very_low,morning
txn_003879,12.22,retail,14,1,0,58,3577,0,2025-01-05 14:16:08.273140,2.5817308344235403,low,afternoon
txn_003880,7.11,grocery,10,3,0,75,561,0,2025-02-19 14:16:08.273174,2.093097868127322,very_low,morning
txn_003881,4.01,restaurant,15,4,0,66,3175,0,2025-08-07 14:16:08.273207,1.6114359150967734,very_low,afternoon
txn_003882,30.16,retail,13,4,0,53,946,0,2024-10-18 14:16:08.273246,3.4391352210025476,low,afternoon
txn_003883,16.12,grocery,14,0,0,65,2795,0,2025-06-19 14:16:08.273281,2.840247370713596,low,afternoon
txn_003884,6.83,grocery,20,6,1,54,122,0,2024-10-26 14:16:08.273316,2.057962510002712,very_low,evening
txn_003885,104.78,grocery,19,5,1,52,2511,0,2024-09-27 14:16:08.273350,4.6613614656378335,high,evening
txn_003886,45.55,restaurant,9,4,0,19,3161,0,2025-04-25 14:16:08.273397,3.840527003723076,low,morning
txn_003887,20.76,restaurant,12,0,0,50,1868,0,2025-01-31 14:16:08.273431,3.080073421987742,low,morning
txn_003888,10.81,grocery,9,0,0,29,949,0,2024-11-09 14:16:08.273465,2.468946630209271,low,morning
txn_003889,105.85,restaurant,19,2,0,33,1955,0,2025-05-22 14:16:08.273500,4.671425981765156,high,evening
txn_003890,62.24,gas_station,17,0,0,38,2256,0,2025-06-15 14:16:08.273534,4.146937012341271,medium,afternoon
txn_003891,48.52,online,1,2,0,26,160,1,2025-08-18 14:16:08.273583,3.9023766283763406,low,night
txn_003892,51.08,gas_station,10,2,0,52,1167,0,2025-07-15 14:16:08.273620,3.9527809979003137,medium,morning
txn_003893,23.24,retail,20,1,0,53,3499,0,2024-10-25 14:16:08.273654,3.1880041612011136,low,evening
txn_003894,88.82,grocery,8,2,0,38,3007,0,2025-05-01 14:16:08.273688,4.4978076676595915,medium,morning
txn_003895,57.3,restaurant,6,0,0,48,40,0,2025-05-01 14:16:08.273722,4.065602093356446,medium,night
txn_003896,120.09,grocery,16,5,1,25,391,0,2024-11-19 14:16:08.273756,4.796534070766275,high,afternoon
txn_003897,76.57,grocery,21,3,0,49,1559,0,2024-10-18 14:16:08.273790,4.3511807545027805,medium,evening
txn_003898,79.47,grocery,7,5,1,29,2683,0,2024-09-06 14:16:08.273824,4.387884444158042,medium,morning
txn_003899,39.56,gas_station,16,4,0,40,622,0,2025-06-06 14:16:08.273858,3.702782359282928,low,afternoon
txn_003900,5.15,grocery,10,6,1,33,2465,0,2025-04-19 14:16:08.273895,1.8164520818184267,very_low,morning
txn_003901,14.71,online,16,1,0,42,2370,0,2024-12-29 14:16:08.273938,2.75429745226753,low,afternoon
txn_003902,60.62,restaurant,13,6,1,65,539,0,2025-05-23 14:16:08.273973,4.120986493168521,medium,afternoon
txn_003903,8.33,online,15,2,0,59,3539,0,2025-03-09 14:16:08.274007,2.2332350148592526,very_low,afternoon
txn_003904,24.44,gas_station,18,0,0,39,3340,0,2024-09-17 14:16:08.274041,3.2363227384719213,low,afternoon
txn_003905,61.36,restaurant,9,0,0,63,3567,0,2025-01-23 14:16:08.274074,4.132924044189576,medium,morning
txn_003906,123.5,grocery,16,1,0,54,520,0,2024-12-28 14:16:08.274108,4.824305715904762,high,afternoon
txn_003907,180.43,gas_station,10,5,1,59,1325,0,2025-05-04 14:16:08.274142,5.200869904382071,high,morning
txn_003908,19.03,grocery,20,1,0,69,2316,0,2025-02-11 14:16:08.274176,2.997231149677727,low,evening
txn_003909,46.25,gas_station,18,2,0,63,2559,0,2024-08-30 14:16:08.274219,3.855452653939752,low,afternoon
txn_003910,159.55,online,15,6,1,67,151,0,2025-03-06 14:16:08.274274,5.078605420535523,high,afternoon
txn_003911,15.81,retail,10,2,0,73,2798,0,2025-04-30 14:16:08.274341,2.821973947420524,low,morning
txn_003912,78.79,gas_station,19,4,0,58,715,0,2025-07-08 14:16:08.274386,4.379398183320189,medium,evening
txn_003913,13.08,online,0,2,0,37,136,1,2025-07-04 14:16:08.274433,2.644755350729896,low,
txn_003914,111.86,restaurant,14,2,0,79,1096,0,2024-12-25 14:16:08.274484,4.726148112540994,high,afternoon
txn_003915,26.77,restaurant,9,2,0,56,2024,0,2024-11-14 14:16:08.274520,3.323956301318708,low,morning
txn_003916,19.5,gas_station,20,6,1,34,3272,0,2025-04-12 14:16:08.274556,3.0204248861443626,low,evening
txn_003917,54.13,retail,15,6,1,26,3271,0,2024-09-18 14:16:08.274591,4.009694032601592,medium,afternoon
txn_003918,216.47,retail,16,2,0,76,953,0,2025-03-26 14:16:08.274638,5.382060909980896,high,afternoon
txn_003919,15.36,online,7,2,0,57,609,0,2024-08-25 14:16:08.274672,2.794839331174601,low,morning
txn_003920,37.6,restaurant,13,0,0,52,2105,0,2025-05-21 14:16:08.274737,3.653252276470785,low,afternoon
txn_003921,53.72,online,15,6,1,48,1708,0,2024-10-28 14:16:08.274794,4.002229273314295,medium,afternoon
txn_003922,71.76,online,16,0,0,47,1059,0,2025-03-25 14:16:08.274833,4.287166353649922,medium,afternoon
txn_003923,21.69,grocery,15,5,1,26,988,0,2025-06-15 14:16:08.274869,3.1219242987917504,low,afternoon
txn_003924,14.72,restaurant,15,5,1,29,3020,0,2024-11-30 14:16:08.274915,2.7549337870010606,low,afternoon
txn_003925,61.43,restaurant,19,2,0,65,724,0,2025-01-06 14:16:08.274952,4.134045929073653,medium,evening
txn_003926,10.78,retail,20,1,0,43,481,0,2024-12-25 14:16:08.274988,2.4664031782234406,low,evening
txn_003927,18.84,grocery,17,4,0,59,674,0,2025-07-09 14:16:08.275023,2.987700101856727,low,afternoon
txn_003928,26.27,restaurant,16,0,0,56,3036,0,2025-05-19 14:16:08.275058,3.305787196857497,low,afternoon
txn_003929,287.75,retail,18,0,0,27,2100,0,2025-07-14 14:16:08.275094,5.665561261836003,high,afternoon
txn_003930,23.44,restaurant,9,2,0,39,2082,0,2025-01-20 14:16:08.275129,3.1962211343033946,low,morning
txn_003931,49.15,online,16,4,0,49,2744,0,2024-11-14 14:16:08.275172,3.9150185144079446,low,afternoon
txn_003932,36.44,online,0,2,0,30,160,1,2025-04-19 14:16:08.275224,3.622739651609391,low,
txn_003933,2.25,grocery,20,6,1,69,2667,0,2025-04-02 14:16:08.275260,1.1786549963416462,very_low,evening
txn_003934,48.59,retail,17,4,0,48,1506,0,2025-04-17 14:16:08.275299,3.9037892005010426,low,afternoon
txn_003935,181.99,online,11,5,1,49,3213,0,2025-05-08 14:16:08.275335,5.2094315065395955,high,morning
txn_003936,35.56,online,7,0,0,45,2441,0,2024-12-11 14:16:08.275370,3.5989547465859495,low,morning
txn_003937,13.41,grocery,9,6,1,51,1550,0,2025-04-29 14:16:08.275405,2.667922410011431,low,morning
txn_003938,59.31,retail,19,0,0,21,711,0,2025-05-16 14:16:08.275440,4.099497927462895,medium,evening
txn_003939,5020.53,gas_station,0,1,0,31,164,1,2025-07-09 14:16:08.275487,8.521489947126012,extreme,
txn_003940,36.96,retail,8,4,0,25,3337,0,2025-04-08 14:16:08.275534,3.636532973741727,low,morning
txn_003941,42.37,online,9,4,0,44,3523,0,2024-09-15 14:16:08.275568,3.7697679578472747,low,morning
txn_003942,59.76,retail,19,2,0,71,2721,0,2025-08-03 14:16:08.275602,4.106931677727572,medium,evening
txn_003943,144.7,grocery,16,0,0,45,3362,0,2024-11-13 14:16:08.275636,4.981549713201159,high,afternoon
txn_003944,110.71,online,17,0,0,44,3015,0,2025-06-27 14:16:08.275670,4.715906227582757,high,afternoon
txn_003945,292.74,atm,0,0,0,38,83,1,2025-01-03 14:16:08.275718,5.682695022325716,high,
txn_003946,20.59,online,14,1,0,70,2933,0,2025-05-30 14:16:08.275753,3.072230244526716,low,afternoon
